Unnamed: 0,link_id,x_vector,y_vector,a_fit,b_fit,cap_fit,fft_fit,R^2
72,72,"[1.         2.19163423 2.91352487 3.5941362  4.14410464 4.2941715
 4.74156592 4.93406061 5.18557752 5.42342541 5.47587242 5.72431044
 5.87518577 6.12940061 6.01169033 6.10261704 6.41972277 6.58617246
 6.66837475 6.93264899 6.96742741 6.74103487 7.18368461 7.24250431
 7.16406415]","[13.68       14.13333333 14.56       14.99142857 15.46222222 15.16363636
 15.55230769 15.59866667 15.86352941 15.56315789 15.71714286 16.07217391
 16.544      16.49111111 16.03793103 15.99354839 17.03393939 17.11257143
 17.36054054 17.46358974 17.3102439  16.99023256 17.79511111 18.1987234
 17.51306122]",0.09120305515152809,2.2504311594441764,4.4376941492461635,13.931964625699901,0.9530586431647118
73,73,"[ 1.          2.53031496  3.64199515  4.61184988  5.42926289  6.12771053
  6.87494549  7.59871211  8.23204175  8.7187537   9.17657522  9.79686169
 10.54430963 11.15627044 11.62074538 12.09045623 12.89024474 12.82483511
 13.50827953 13.971483   14.53615909 15.36378933 15.3971446  16.12580742
 16.76229235]","[13.6        14.64       15.912      16.55428571 18.01111111 18.9
 20.06       20.868      21.77882353 21.76210526 22.51428571 23.36347826
 24.9912     26.49925926 27.25034483 27.60064516 29.85272727 28.90971429
 30.05945946 30.52102564 31.69853659 33.75116279 32.88444444 34.96808511
 35.64122449]",0.5893097492526956,1.3786697546340034,7.587576693072276,13.029893774654512,0.9970905013629929
74,74,"[ 1.          2.57428571  3.75875     4.67        5.40768421  6.04580087
  6.54452899  6.98172308  7.33714286  7.6925977   7.95647177  8.26108734
  8.44966667  8.65445235  8.86285897  9.02272474  9.2202094   9.35045411
  9.46698504  9.6885449   9.83530679  9.82877909  9.94720875 10.08753807
 10.17901744]","[12.         12.01333333 12.028      12.00857143 12.00444444 12.08
 12.04       12.06266667 12.05764706 12.07894737 12.1        12.13652174
 12.1184     12.12074074 12.1737931  12.16387097 12.21212121 12.20228571
 12.18216216 12.30923077 12.27804878 12.19860465 12.25733333 12.29021277
 12.32816327]",4.596946004545338,4.999999992476876,29.005564097463928,12.012630743606877,0.938744088933431
75,75,"[1.         1.79649288 2.19987308 2.46846055 2.74599357 3.01753975
 2.98398167 3.16962334 3.5065932  3.3085273  3.59407456 3.81362712
 3.69184155 3.84756877 3.83283954 3.85214691 3.85015535 4.04522486
 4.06309123 4.180353   4.15513542 4.18256155 4.25710698 4.3845029
 4.35561705]","[ 6.78        7.25333333  7.592       7.76285714  8.03333333  8.67636364
  8.32923077  8.75733333  8.98705882  8.56105263  9.17047619  9.52086957
  8.9784      9.27333333  9.17310345  9.23677419  9.17636364  9.68057143
  9.51783784  9.88461538  9.70536585  9.74046512  9.98577778 10.32170213
  9.86285714]",0.37932894246859444,1.69285468595042,3.513458569595582,6.484105582939483,0.9761175157332207
76,76,"[1.         2.14161451 2.7261041  3.35911145 3.82832487 3.99940954
 4.22764499 4.55881789 4.80906101 4.86568777 5.23384867 5.35667041
 5.28065192 5.29986119 5.48683668 5.79870147 5.74776895 6.13983872
 5.97525135 6.12557189 6.37911922 5.9231276  6.01344343 6.467368
 6.49978341]","[12.         12.26       12.636      12.88857143 13.2        13.29090909
 13.49230769 13.832      14.00588235 13.96526316 14.64       14.59043478
 14.1896     13.80962963 14.36827586 14.73419355 15.01212121 15.52685714
 15.01135135 15.24769231 15.5897561  14.90139535 14.64533333 15.7693617
 15.75673469]",0.07345488300869055,2.166952429951945,3.3590586143031653,11.991981042795056,0.9662957065147578
77,77,"[1.         2.19672634 2.93452438 3.63870422 4.08160926 4.36907222
 4.62347088 4.89500887 5.27867829 5.36277904 5.46153844 5.97612865
 6.0866092  6.30126716 6.37644938 6.71844614 6.65325751 7.0146657
 6.94214784 7.03871611 6.97396349 7.25594503 7.69460808 7.46738421
 7.674436  ]","[13.74       14.32       14.556      15.08571429 15.09777778 15.38363636
 15.56923077 15.604      16.19647059 16.25789474 16.10761905 16.99826087
 17.4072     17.48074074 17.19310345 17.82064516 17.88121212 18.47371429
 17.77027027 18.16307692 17.66341463 18.58651163 19.64533333 18.63021277
 19.1077551 ]",0.09794084726609635,2.231331940208815,4.169299008320558,13.867918148944891,0.9816279521257248
78,78,"[1.         1.90484868 2.25991986 2.56062191 2.73057478 2.96029758
 3.21940624 3.20101533 3.24878391 3.55334341 3.64897914 3.76317222
 3.66107338 3.73958361 3.84506618 3.98340499 3.87755159 3.89822455
 4.08866957 4.14365597 4.05469754 4.2111979  4.07071623 4.1497454
 4.19359785]","[6.8        7.22       7.968      8.05142857 7.97333333 8.31636364
 8.77692308 8.832      8.62352941 9.14947368 9.18666667 9.43043478
 8.9528     9.48666667 9.35586207 9.60258065 9.35757576 9.58342857
 9.61405405 9.8374359  9.63219512 9.92697674 9.51511111 9.80212766
 9.76326531]",0.6081984715997578,1.5083173186893053,4.505529969794256,6.359933282865583,0.9770474206638988
79,79,"[1.         1.7459404  2.11761665 2.60335292 2.84174469 3.01518113
 3.03337411 3.20804909 3.52340319 3.62215253 3.71799316 3.56622225
 3.73819861 3.81984495 4.22847844 4.14271089 4.09961179 4.00535203
 4.04525231 4.34037269 4.25074032 4.2500889  4.23394252 4.44032004
 4.33219982]","[ 7.          7.32        7.176       7.97428571  8.09111111  8.41090909
  8.38461538  8.656       9.2         9.21473684  9.68666667  9.33043478
  9.6872      9.56074074 10.45724138 10.33032258  9.90727273  9.80685714
  9.8972973  10.11897436 10.08439024 10.14790698 10.00488889 10.52595745
 10.22857143]",0.589923779636655,1.9623225620468334,4.4241166890499635,6.615266916035586,0.9745656022457572
80,80,"[1.         1.725976   2.04165293 2.42368702 2.44092918 2.5270256
 2.62741905 2.78995565 2.76377532 2.83622806 2.88902874 3.02892739
 3.01837556 2.95429211 3.03699313 3.07033144 3.08607924 3.08826811
 3.03598231 3.10779486 3.03703292 3.08796861 3.1840363  3.09794701
 3.10976875]","[5.72       6.18       6.528      7.05428571 6.96       6.93636364
 6.95692308 7.44       7.01176471 7.36315789 7.1352381  7.68434783
 7.4216     7.25333333 7.32965517 7.64774194 7.37575758 7.61485714
 7.3972973  7.63487179 7.26878049 7.43395349 7.73288889 7.39361702
 7.42285714]",0.4757202061915825,1.2706169501867133,3.1795768784795335,5.139661628836606,0.9221847457938076
81,81,"[1.         1.81672702 2.15674182 2.40784037 2.42654277 2.57146495
 2.73061117 2.66119744 2.86764183 3.02847664 3.17905583 2.96790877
 3.03040988 3.04184222 3.16156326 3.03924346 3.03122366 3.26917576
 3.08595614 3.1307196  3.21498129 3.22995422 3.23867615 3.30574289
 3.36284049]","[6.76       7.26666667 7.524      8.02       7.71111111 7.65454545
 7.95846154 7.684      7.97764706 8.28526316 8.63142857 8.1973913
 8.2072     8.32740741 8.39310345 8.1883871  8.20909091 8.50342857
 8.33675676 8.26       8.51902439 8.55162791 8.45777778 8.48468085
 8.62938776]",0.741467315388164,1.8463711349052392,5.416817023735646,6.58709551742706,0.9405732518382229
